Transaction_date,Product,Price,Payment_Type,Name,City,Country,Account_Created,Last_Login,Longitude,Latitude,US Zip,Price Squared
01/12/2009 11:16,   Product1,   1200,   Visa,   Karen,   Madrid,   Spain,   7/17/07 6:08,   2/6/2009 10:42,   -3.6833333,   40.4,   , 1440000
01/27/2009 11:02,   Product1,   1200,   Mastercard,   DOREEN,   Madrid,   Spain,   1/24/2009 08:21,   2/9/2009 18:42,   -3.6833333,   40.4,   , 1440000
01/02/2009 11:06,   Product1,   1200,   Mastercard,   Andrew,   Sevilla,   Spain,   3/12/06 15:02,   2/10/2009 10:04,   -5.9869444,   37.3772222,   , 1440000
01/18/2009 11:03,   Product2,   3600,   Amex,   Katie,   Gava,   Spain,   1/18/2009 06:16,   2/12/2009 07:35,   2.0166667,   41.3,   , 12960000
01/14/2009 07:30,   Product1,   1200,   Visa,   Bent Erik,   Basauri,   Spain,   2/3/08 2:56,   2/16/2009 15:04,   -2.4,   43.0166667,   , 1440000
01/26/2009 01:14,   Product1,   1200,   Visa,   beatrice,   Churra,   Spain,   1/23/2009 01:57,   2/25/2009 05:47,   -1.1333333,   38.0166667,   , 1440000
01/23/2009 09:27,   Product1,   1200,   Mastercard,   Jerome,   Madrid,   Spain,   2/19/08 2:01,   2/25/2009 11:38,   -3.6833333,   40.4,   , 1440000
01/09/2009 05:15,   Product1,   1200,   Visa,   Roza,   Alcobendas,   Spain,   9/9/08 9:08,   2/26/2009 14:24,   -3.6333333,   40.5333333,   , 1440000
01/24/2009 12:00,   Product1,   1200,   Visa,   T,   El Escorial,   Spain,   12/30/08 15:19,   2/28/2009 15:17,   -4.1166667,   40.5833333,   , 1440000
01/04/2009 05:12,   Product1,   1200,   Visa,   DeeDee,   Songnae-dong,   South Korea,   12/30/08 8:40,   1/29/2009 16:41,   127.1166667,   37.5333333,   , 1440000
01/05/2009 04:10,   Product1,   1200,   Mastercard,   Nicola,   Roodepoort,   South Africa,   1/5/2009 02:33,   1/7/2009 05:13,   27.8666667,   -26.1666667,   , 1440000
01/13/2009 01:51,   Product1,   1200,   Visa,   Filip and Teresa,   Centurion,   South Africa,   1/12/2009 01:40,   1/17/2009 02:23,   28.1705556,   -25.8744444,   , 1440000
01/16/2009 09:54,   Product1,   1200,   Mastercard,   Marian,   Durban,   South Africa,   8/3/08 18:20,   1/28/2009 06:26,   31.0166667,   -29.85,   , 1440000
01/25/2009 01:53,   Product3,   7500,   Visa,   Michael,   Pietermaritzburg,   South Africa,   1/24/2009 12:52,   2/5/2009 04:37,   30.3833333,   -29.6166667,   , 56250000
01/16/2009 06:13,   Product1,   1200,   Mastercard,   Niamh,   Benoni,   South Africa,   1/16/2009 05:22,   2/25/2009 23:19,   28.3166667,   -26.1833333,   , 1440000
01/26/2009 23:28,   Product2,   3600,   Amex,   ron,   Tsaritsyno,   Russia,   12/7/06 8:26,   2/3/2009 02:10,   37.6608333,   55.6283333,   , 12960000
01/22/2009 11:10,   Product1,   1200,   Mastercard,   Gustavo,   Voluntari,   Romania,   7/28/08 11:12,   2/28/2009 07:52,   26.1333333,   44.4666667,   , 1440000
01/08/2009 04:15,   Product1,   1200,   Visa,   Elyssa,   Gdansk,   Poland,   1/7/2009 15:00,   2/8/2009 03:50,   18.6666667,   54.35,   , 1440000
01/28/2009 14:09,   Product1,   1200,   Visa,   giovanna,   Pruszkow,   Poland,   1/28/2009 13:40,   2/25/2009 16:19,   20.8333333,   52.1666667,   , 1440000
01/17/2009 04:03,   Product1,   1200,   Visa,   Lisa,   Borja,   Philippines,   1/17/2009 02:45,   2/9/2009 06:09,   124.0927778,   9.9136111,   , 1440000
01/24/2009 08:51,   Product1,   1200,   Mastercard,   Heather,   Baluan,   Philippines,   1/19/2009 11:08,   2/21/2009 10:08,   125.2163889,   6.1036111,   , 1440000
01/11/2009 11:33,   Product1,   1200,   Visa,   Stefan,   Stavanger,   Norway,   1/11/2009 09:02,   1/12/2009 10:37,   5.75,   58.9666667,   , 1440000
01/08/2009 13:14,   Product1,   1200,   Visa,   Dr. Claudia,   Oslo,   Norway,   1/8/2009 12:47,   1/13/2009 10:49,   10.75,   59.9166667,   , 1440000
01/07/2009 08:21,   Product1,   1200,   Visa,   Jannik,   Holmenkollen,   Norway,   1/3/2009 11:06,   1/19/2009 06:54,   10.6666667,   59.9666667,   , 1440000
01/21/2009 11:36,   Product1,   1200,   Visa,   nicole,   Oslo,   Norway,   12/23/08 12:02,   1/21/2009 13:47,   10.75,   59.9166667,   , 1440000
01/01/2009 14:22,   Product1,   1200,   Mastercard,   Liban,   Stavanger,   Norway,   6/19/08 10:48,   1/22/2009 14:38,   5.75,   58.9666667,   , 1440000
01/10/2009 03:28,   Product1,   1200,   Visa,   frauke,   Horten,   Norway,   11/24/08 15:50,   1/24/2009 15:10,   10.4669444,   59.4136111,   , 1440000
01/15/2009 10:51,   Product1,   1200,   Mastercard,   Pia,   Sola,   Norway,   1/11/2009 08:54,   1/28/2009 10:39,   5.6,   58.8833333,   , 1440000
01/11/2009 14:56,   Product1,   1200,   Visa,   Nicole,   Aardal,   Norway,   1/5/2009 05:51,   1/31/2009 04:21,   6.35,   61.55,   , 1440000
01/09/2009 16:35,   Product1,   1200,   Diners,   Jennifer,   Nordstrand,   Norway,   12/29/05 9:26,   2/1/2009 04:18,   10.7905556,   59.8608333,   , 1440000
01/06/2009 03:39,   Product1,   1200,   Visa,   Krista,   Bergen,   Norway,   9/20/05 1:58,   2/2/2009 00:08,   5.3247222,   60.3911111,   , 1440000
01/13/2009 09:14,   Product1,   1200,   Visa,   sangeeta,   Vossevangen,   Norway,   1/9/2009 09:31,   2/10/2009 09:04,   6.4333333,   60.6333333,   , 1440000
01/28/2009 04:35,   Product1,   1200,   Diners,   Selene,   Oslo,   Norway,   4/5/05 5:30,   2/13/2009 23:15,   10.75,   59.9166667,   , 1440000
01/25/2009 08:16,   Product2,   3600,   Visa,   Astrid,   Oslo,   Norway,   4/22/07 2:19,   2/20/2009 23:22,   10.75,   59.9166667,   , 12960000
01/19/2009 10:47,   Product1,   1200,   Mastercard,   David,   Stavenger,   Norway,   1/13/2009 13:53,   2/25/2009 00:40,   5.75,   58.9666667,   , 1440000
01/22/2009 12:56,   Product1,   1200,   Visa,   Laleh,   Aasgaardstrand,   Norway,   1/20/2009 13:13,   2/25/2009 12:03,   10.4675,   59.3488889,   , 1440000
01/02/2009 04:21,   Product1,   1200,   Visa,   Elaine,   Tranby,   Norway,   7/30/07 11:42,   2/26/2009 03:18,   10.25,   59.8166667,   , 1440000
01/08/2009 00:04,   Product1,   1200,   Visa,   ZOE,   New Plymouth City,   New Zealand,   1/7/2009 23:34,   1/31/2009 17:47,   174.0833333,   -39.0666667,   , 1440000
01/23/2009 14:43,   Product1,   1200,   Visa,   Madison,   Torbay,   New Zealand,   1/18/2009 11:34,   2/1/2009 21:31,   174.75,   -36.7,   , 1440000
01/29/2009 15:03,   Product1,   1200,   Visa,   Mary,   Auckland,   New Zealand,   2/9/06 11:14,   2/10/2009 16:31,   174.7666667,   -36.8666667,   , 1440000
01/07/2009 13:57,   Product1,   1200,   Visa,   Elsa,   Waiwera,   New Zealand,   1/7/2009 13:32,   2/13/2009 19:54,   174.7166667,   -36.55,   , 1440000
01/17/2009 20:51,   Product1,   1200,   Visa,   Kathryn,   Waiau Pa,   New Zealand,   1/6/2009 21:52,   2/26/2009 16:19,   174.75,   -37.1333333,   , 1440000
01/28/2009 22:02,   Product1,   1200,   Visa,   Hale,   Hawera,   New Zealand,   1/23/2009 22:31,   2/28/2009 12:43,   174.2833333,   -39.5916667,   , 1440000
01/05/2009 05:39,   Product1,   1200,   Amex,   Heidi,   Eindhoven,   Netherlands,   1/5/2009 04:55,   1/5/2009 08:15,   5.4666667,   51.45,   , 1440000
01/05/2009 13:17,   Product1,   1200,   Mastercard,   Stephanie,   Badhoevedorp,   Netherlands,   1/5/2009 12:45,   1/8/2009 11:45,   4.7833333,   52.3333333,   , 1440000
01/01/2009 05:04,   Product1,   1200,   Mastercard,   Regina,   Glimmen,   Netherlands,   12/16/02 4:09,   1/15/2009 10:50,   6.6333333,   53.1333333,   , 1440000
01/17/2009 12:59,   Product1,   1200,   Diners,   Linda,   Den Haag,   Netherlands,   10/29/08 13:09,   1/17/2009 13:07,   4.3,   52.0833333,   , 1440000
01/01/2009 03:51,   Product1,   1200,   Mastercard,   sunny,   Amsterdam,   Netherlands,   9/14/05 22:53,   1/17/2009 22:34,   4.9166667,   52.35,   , 1440000
01/06/2009 12:27,   Product1,   1200,   Mastercard,   Antonella,   Amsterdam,   Netherlands,   1/6/2009 12:04,   1/19/2009 04:59,   4.9166667,   52.35,   , 1440000
01/21/2009 14:25,   Product1,   1200,   Visa,   Tricia,   Castricum,   Netherlands,   12/28/07 15:28,   1/22/2009 00:38,   4.6666667,   52.55,   , 1440000
01/23/2009 03:30,   Product1,   1200,   Amex,   Larry,   Naarden,   Netherlands,   1/23/2009 03:27,   1/23/2009 03:40,   5.15,   52.3,   , 1440000
01/06/2009 14:38,   Product2,   3600,   Mastercard,   Elizabeth,   Den Haag,   Netherlands,   5/14/07 12:48,   1/25/2009 03:13,   4.3,   52.0833333,   , 12960000
01/15/2009 07:26,   Product1,   1200,   Mastercard,   Celina,   Den Haag,   Netherlands,   1/14/2009 00:00,   2/1/2009 13:17,   4.3,   52.0833333,   , 1440000
01/27/2009 12:47,   Product1,   1200,   Visa,   Caterina,   Amsterdam,   Netherlands,   1/27/2009 12:03,   2/12/2009 12:59,   4.9166667,   52.35,   , 1440000
01/16/2009 07:58,   Product1,   1200,   Amex,   Darrah,   Den Haag,   Netherlands,   9/30/07 4:03,   2/13/2009 03:05,   4.3,   52.0833333,   , 1440000
01/17/2009 01:49,   Product1,   1200,   Mastercard,   Angel Marie,   Den Haag,   Netherlands,   1/13/2009 05:09,   2/15/2009 05:19,   4.3,   52.0833333,   , 1440000
01/19/2009 15:40,   Product2,   3600,   Visa,   Julia,   Ede,   Netherlands,   1/19/2009 14:32,   2/15/2009 10:33,   5.6666667,   52.0333333,   , 12960000
01/18/2009 12:14,   Product2,   3600,   Mastercard,   Kelsi,   Utrecht,   Netherlands,   12/12/08 3:30,   2/16/2009 12:49,   5.1333333,   52.0833333,   , 12960000
01/23/2009 12:23,   Product1,   1200,   Mastercard,   Nola,   Den Haag,   Netherlands,   1/23/2009 11:11,   2/17/2009 03:35,   4.3,   52.0833333,   , 1440000
01/04/2009 03:41,   Product1,   1200,   Mastercard,   Scott,   Den Haag,   Netherlands,   1/4/05 12:43,   2/20/2009 00:24,   4.3,   52.0833333,   , 1440000
01/12/2009 05:50,   Product3,   7500,   Mastercard,   Brona,   Den Haag,   Netherlands,   1/4/05 12:43,   2/20/2009 00:24,   4.3,   52.0833333,   , 56250000
01/30/2009 23:49,   Product2,   3600,   Visa,   Stephanie,   Hilversum,   Netherlands,   11/30/08 11:54,   2/21/2009 14:05,   5.1833333,   52.2333333,   , 12960000
01/25/2009 04:34,   Product1,   1200,   Mastercard,   Hilde,   Groningen,   Netherlands,   1/8/2009 05:16,   2/23/2009 03:12,   6.55,   53.2166667,   , 1440000
01/11/2009 00:15,   Product1,   1200,   Mastercard,   Chris,   Den Haag,   Netherlands,   5/7/07 4:07,   2/25/2009 04:04,   4.3,   52.0833333,   , 1440000
01/22/2009 03:57,   Product2,   3600,   Mastercard,   Parth,   Oegstgeest,   Netherlands,   1/20/2009 14:36,   2/27/2009 01:59,   4.4666667,   52.1833333,   , 12960000
01/08/2009 13:33,   Product1,   1200,   Visa,   Mimi,   Monte-Carlo,   Monaco,   9/23/06 13:19,   2/4/2009 06:16,   7.4166667,   43.7333333,   , 1440000
01/22/2009 12:09,   Product1,   1200,   Visa,   Liann,   Monaco,   Monaco,   1/22/2009 11:32,   2/4/2009 06:28,   7.4166667,   43.7333333,   , 1440000
01/06/2009 17:15,   Product1,   1200,   Visa,   Andrea,   Bubuieci,   Moldova,   12/24/08 17:31,   1/14/2009 10:27,   28.9425,   46.985,   , 1440000
01/28/2009 05:36,   Product2,   3600,   Visa,   Christiane,   Black River,   Mauritius,   1/9/2009 08:10,   3/1/2009 04:40,   57.3661111,   -20.3602778,   , 12960000
01/01/2009 12:20,   Product2,   3600,   Visa,   seemab,   San Pawl tat-Targa,   Malta,   9/17/05 3:32,   1/22/2009 12:00,   14.4425,   35.9202778,   , 12960000
01/07/2009 12:06,   Product1,   1200,   Visa,   Erica,   Nadur,   Malta,   3/30/06 2:02,   2/28/2009 07:59,   14.2941667,   36.0377778,   , 1440000
01/23/2009 22:19,   Product1,   1200,   Mastercard,   Diana,   Kuala Lumpur,   Malaysia,   1/23/2009 22:10,   1/27/2009 19:54,   101.7,   3.1666667,   , 1440000
01/12/2009 13:41,   Product1,   1200,   Visa,   Eric,   Gasperich,   Luxembourg,   1/12/2009 13:16,   1/13/2009 01:03,   6.1230556,   49.5855556,   , 1440000
01/07/2009 01:42,   Product1,   1200,   Mastercard,   Emily,   Vecmilgravis,   Latvia,   1/4/2009 10:33,   2/6/2009 04:20,   24.1,   57.0333333,   , 1440000
01/17/2009 01:23,   Product1,   1200,   Amex,   Campbell,   Mushrif,   Kuwait,   1/16/2009 14:26,   1/18/2009 09:08,   48.05,   29.2891667,   , 1440000
01/10/2009 09:18,   Product1,   1200,   Diners,   luisa,   Gorey,   Jersey,   5/9/06 10:43,   1/27/2009 07:51,   -2.0333333,   49.2,   , 1440000
01/19/2009 03:25,   Product1,   1200,   Visa,   Christy,   Setagaya,   Japan,   1/10/06 4:49,   2/14/2009 01:03,   139.65,   35.6333333,   , 1440000
01/26/2009 22:45,   Product1,   1200,   Amex,   Anjan,   Tokyo,   Japan,   5/15/08 19:33,   2/25/2009 17:34,   139.7513889,   35.685,   , 1440000
01/13/2009 05:57,   Product1,   1200,   Visa,   Robin,   Milan,   Italy,   10/15/08 5:31,   1/13/2009 05:55,   9.2,   45.4666667,   , 1440000
01/01/2009 06:29,   Product1,   1200,   Mastercard,   Elaine,   Vicenza,   Italy,   8/3/07 2:48,   1/24/2009 05:51,   11.55,   45.55,   , 1440000
01/12/2009 13:23,   Product2,   3600,   Amex,   Leila,   Ponte San Nicolo,   Italy,   9/13/05 8:42,   2/9/2009 14:09,   11.6166667,   45.3666667,   , 12960000
01/07/2009 12:39,   Product2,   3600,   Visa,   Natasha,   Milano,   Italy,   6/2/06 13:01,   2/10/2009 13:19,   9.2,   45.4666667,   , 12960000
01/25/2009 10:32,   Product1,   1200,   Mastercard,   Pilar,   Florence,   Italy,   1/23/2009 04:46,   2/12/2009 02:22,   11.25,   43.7666667,   , 1440000
01/19/2009 04:23,   Product2,   3600,   Mastercard,   don,   Cagliari,   Italy,   1/13/08 11:41,   2/16/2009 00:22,   9.1166667,   39.2166667,   , 12960000
01/21/2009 04:34,   Product1,   1200,   Visa,   Katerina,   Firenze,   Italy,   4/24/08 0:57,   2/16/2009 03:45,   11.25,   43.7666667,   , 1440000
01/17/2009 06:23,   Product1,   1200,   Visa,   Fernando,   Grosseto,   Italy,   9/22/08 10:48,   2/20/2009 06:39,   11.1333333,   42.7666667,   , 1440000
01/31/2009 01:59,   Product1,   1200,   Visa,   Nacole,   Milan,   Italy,   4/11/05 2:40,   2/20/2009 11:41,   9.2,   45.4666667,   , 1440000
01/24/2009 01:22,   Product1,   1200,   Visa,   Jupiterlina Elika,   Rome,   Italy,   10/19/04 2:38,   2/21/2009 06:04,   12.4833333,   41.9,   , 1440000
01/05/2009 06:12,   Product1,   1200,   Diners,   Tracy,   Lucca,   Italy,   1/4/2009 06:19,   2/24/2009 13:56,   10.4833333,   43.8333333,   , 1440000
01/16/2009 13:35,   Product1,   1200,   Visa,   Michael,   Milano,   Italy,   1/16/2009 12:43,   2/25/2009 13:59,   9.2,   45.4666667,   , 1440000
01/17/2009 07:56,   Product3,   7500,   Diners,   Michel,   Lipari,   Italy,   1/17/2009 07:25,   2/26/2009 07:32,   14.95,   38.4666667,   , 56250000
01/17/2009 07:58,   Product3,   7500,   Diners,   natalie,   Lipari,   Italy,   1/17/2009 07:25,   2/26/2009 07:32,   14.95,   38.4666667,   , 56250000
01/18/2009 04:32,   Product1,   1200,   Diners,   jure,   Lipari,   Italy,   1/17/2009 07:25,   2/26/2009 07:32,   14.95,   38.4666667,   , 1440000
01/04/2009 13:17,   Product1,   1200,   Mastercard,   Renee Elisabeth,   Tel Aviv,   Israel,   1/4/2009 13:03,   1/4/2009 22:10,   34.7666667,   32.0666667,   , 1440000
01/04/2009 01:05,   Product1,   1200,   Diners,   Leanne,   Julianstown,   Ireland,   1/4/2009 00:00,   1/5/2009 13:36,   -6.3191667,   53.6772222,   , 1440000
01/01/2009 11:05,   Product1,   1200,   Diners,   Janis,   Ballynora,   Ireland,   12/10/07 12:37,   1/7/2009 01:52,   -8.58,   51.8630556,   , 1440000
01/10/2009 14:43,   Product1,   1200,   Diners,   Anupam,   Kinsaley,   Ireland,   1/9/2009 11:38,   1/10/2009 14:37,   -6.1758333,   53.4247222,   , 1440000
01/06/2009 15:15,   Product1,   1200,   Mastercard,   Danielle,   Rathgar,   Ireland,   1/6/2009 14:59,   1/14/2009 14:33,   -6.2683333,   53.3122222,   , 1440000
01/18/2009 05:15,   Product1,   1200,   Diners,   Roger,   Urlingford,   Ireland,   1/18/2009 04:44,   1/18/2009 04:44,   -7.5825,   52.7205556,   , 1440000
01/18/2009 13:26,   Product3,   7500,   Mastercard,   Julianne,   Navan,   Ireland,   1/18/2009 12:20,   1/18/2009 12:20,   -6.6813889,   53.6527778,   , 56250000
01/16/2009 01:07,   Product2,   3600,   Diners,   Lesley,   Cork,   Ireland,   1/14/2009 04:10,   1/22/2009 15:06,   -8.4958333,   51.8986111,   , 12960000
01/08/2009 04:16,   Product1,   1200,   Visa,   Alan,   Malahide,   Ireland,   4/18/06 13:26,   1/23/2009 02:21,   -6.1544444,   53.4508333,   , 1440000
01/09/2009 14:27,   Product1,   1200,   Visa,   Leah,   Castleknock,   Ireland,   6/14/07 13:14,   1/25/2009 00:57,   -6.3922222,   53.3786111,   , 1440000
01/09/2009 14:32,   Product1,   1200,   Visa,   Laine,   Castleknock,   Ireland,   6/14/07 13:14,   1/25/2009 00:57,   -6.3922222,   53.3786111,   , 1440000
01/22/2009 15:32,   Product1,   1200,   Mastercard,   Tara,   Killiney,   Ireland,   2/27/07 11:35,   1/26/2009 04:32,   -6.1125,   53.2522222,   , 1440000
01/11/2009 12:12,   Product1,   1200,   Visa,   Helga,   Clontarf,   Ireland,   11/30/05 12:50,   1/26/2009 10:00,   -6.2161111,   53.3591667,   , 1440000
01/02/2009 18:43,   Product1,   1200,   Visa,   Kathryn,   Cork,   Ireland,   12/22/08 15:39,   1/27/2009 15:43,   -8.4958333,   51.8986111,   , 1440000
01/18/2009 13:59,   Product1,   1200,   Diners,   Nita,   Sutton,   Ireland,   12/1/05 19:57,   1/28/2009 04:07,   -6.1216667,   53.3905556,   , 1440000
01/18/2009 12:32,   Product1,   1200,   Visa,   Cassandra,   Santry,   Ireland,   12/14/08 14:26,   1/28/2009 07:41,   -6.2597222,   53.3986111,   , 1440000
01/19/2009 12:14,   Product1,   1200,   Mastercard,   burt,   Rathfarnham,   Ireland,   5/10/08 7:07,   1/28/2009 13:28,   -6.2827778,   53.3005556,   , 1440000
01/23/2009 04:47,   Product1,   1200,   Mastercard,   Sarah,   Sandymount,   Ireland,   1/16/06 8:48,   2/2/2009 02:12,   -6.2113889,   53.335,   , 1440000
01/21/2009 11:00,   Product1,   1200,   Visa,   Costanza,   Saggart,   Ireland,   1/19/2009 10:11,   2/2/2009 08:29,   -6.4444444,   53.2802778,   , 1440000
01/07/2009 06:33,   Product1,   1200,   Diners,   Therese,   Clontarf,   Ireland,   6/15/08 8:08,   2/3/2009 07:51,   -6.2161111,   53.3591667,   , 1440000
01/05/2009 10:08,   Product1,   1200,   Visa,   Ec,   Clonmel,   Ireland,   1/5/2009 07:47,   2/3/2009 10:21,   -7.7038889,   52.355,   , 1440000
01/07/2009 14:55,   Product1,   1200,   Visa,   Jennifer,   Drogheda,   Ireland,   9/21/06 2:39,   2/3/2009 13:36,   -6.3477778,   53.7188889,   , 1440000
01/02/2009 02:50,   Product1,   1200,   Visa,   Kim,   Newcastle,   Ireland,   10/12/05 6:56,   2/4/2009 02:19,   -6.0658333,   53.0683333,   , 1440000
01/26/2009 11:36,   Product1,   1200,   Visa,   Judy,   Dun Laoghaire,   Ireland,   1/26/2009 07:28,   2/5/2009 02:38,   -6.1286111,   53.2925,   , 1440000
01/14/2009 03:39,   Product1,   1200,   Visa,   jo,   Ballincollig,   Ireland,   12/10/08 7:41,   2/6/2009 02:36,   -8.5833333,   51.8833333,   , 1440000
01/14/2009 03:47,   Product1,   1200,   Visa,   Michelle,   Ballincollig,   Ireland,   12/10/08 7:41,   2/6/2009 02:36,   -8.5833333,   51.8833333,   , 1440000
01/13/2009 13:49,   Product1,   1200,   Visa,   Joanne,   Castlebar,   Ireland,   1/6/08 14:03,   2/6/2009 12:35,   -9.3,   53.85,   , 1440000
01/11/2009 07:09,   Product1,   1200,   Visa,   Oswald,   Tramore,   Ireland,   10/13/08 16:43,   2/8/2009 03:02,   -7.1463889,   52.1588889,   , 1440000
01/22/2009 10:47,   Product1,   1200,   Visa,   michelle,   Arklow,   Ireland,   11/18/08 1:32,   2/8/2009 05:07,   -6.1413889,   52.7930556,   , 1440000
01/18/2009 06:46,   Product1,   1200,   Visa,   Shona,   Mornington,   Ireland,   1/15/2009 09:13,   2/9/2009 11:55,   -6.2825,   53.7233333,   , 1440000
01/04/2009 06:51,   Product1,   1200,   Visa,   Rima,   Mullingar,   Ireland,   1/3/2009 12:34,   2/10/2009 00:59,   -7.35,   53.5333333,   , 1440000
01/10/2009 07:37,   Product1,   1200,   Visa,   Peter,   Shankill,   Ireland,   10/11/08 3:19,   2/13/2009 13:32,   -6.1244444,   53.2261111,   , 1440000
01/27/2009 02:38,   Product1,   1200,   Visa,   Elyse,   Bandon,   Ireland,   11/30/07 9:25,   2/14/2009 03:36,   -8.7425,   51.7469444,   , 1440000
01/13/2009 02:47,   Product1,   1200,   Visa,   Maryse,   Rathfarnham,   Ireland,   1/13/2009 02:35,   2/16/2009 00:09,   -6.2827778,   53.3005556,   , 1440000
01/07/2009 13:28,   Product1,   1200,   Mastercard,   Mary,   Baile Atha Bui,   Ireland,   9/21/05 15:42,   2/16/2009 03:51,   -6.9205556,   53.6186111,   , 1440000
01/17/2009 15:19,   Product1,   1200,   Visa,   Dana,   Thurles,   Ireland,   1/15/2009 09:13,   2/17/2009 03:26,   -7.8022222,   52.6819444,   , 1440000
01/02/2009 15:13,   Product1,   1200,   Visa,   Rowena,   Cork,   Ireland,   1/10/06 7:05,   2/17/2009 06:38,   -8.4958333,   51.8986111,   , 1440000
01/26/2009 14:43,   Product1,   1200,   Visa,   Nicola,   Sneem,   Ireland,   1/26/2009 13:55,   2/17/2009 11:07,   -9.9,   51.8333333,   , 1440000
01/29/2009 12:46,   Product1,   1200,   Visa,   Lilly,   Castleknock,   Ireland,   1/19/2009 16:00,   2/17/2009 14:06,   -6.3922222,   53.3786111,   , 1440000
01/30/2009 05:20,   Product1,   1200,   Visa,   Simone,   Kilcornan,   Ireland,   1/30/2009 04:06,   2/18/2009 07:23,   -8.8833333,   52.6166667,   , 1440000
01/30/2009 06:17,   Product1,   1200,   Visa,   janet,   Blarney,   Ireland,   1/30/2009 03:02,   2/19/2009 12:48,   -8.5666667,   51.9333333,   , 1440000
01/07/2009 10:52,   Product1,   1200,   Visa,   claire,   Ballyneety,   Ireland,   1/7/2009 09:42,   2/19/2009 14:32,   -8.5469444,   52.5961111,   , 1440000
01/03/2009 13:43,   Product1,   1200,   Mastercard,   Andree,   Newmarket,   Ireland,   10/22/06 14:59,   2/20/2009 03:18,   -9,   52.2166667,   , 1440000
01/11/2009 06:46,   Product2,   3600,   Visa,   Shiree,   Clondalkin,   Ireland,   8/25/07 5:48,   2/23/2009 11:56,   -6.3972222,   53.3244444,   , 12960000
01/19/2009 14:26,   Product1,   1200,   Mastercard,   Tracey,   Harold's Cross,   Ireland,   1/6/2009 13:24,   2/23/2009 12:02,   -6.2947222,   53.3263889,   , 1440000
01/27/2009 12:02,   Product1,   1200,   Visa,   Jackie,   Waterford,   Ireland,   3/10/08 13:51,   2/25/2009 15:41,   -7.1119444,   52.2583333,   , 1440000
01/05/2009 03:03,   Product1,   1200,   Diners,   Elizabeth,   Cork,   Ireland,   5/21/08 7:50,   2/26/2009 04:05,   -8.4958333,   51.8986111,   , 1440000
01/29/2009 12:27,   Product1,   1200,   Mastercard,   philippa katherine,   Cabinteely,   Ireland,   11/8/06 4:50,   2/26/2009 10:09,   -6.1447222,   53.2594444,   , 1440000
01/23/2009 05:11,   Product1,   1200,   Visa,   Alexia,   Blackrock,   Ireland,   7/15/08 7:20,   2/27/2009 04:00,   -6.1830556,   53.3030556,   , 1440000
01/10/2009 04:12,   Product1,   1200,   Visa,   Gloria Gail,   Foxrock,   Ireland,   1/7/2009 07:39,   2/27/2009 06:33,   -6.1741667,   53.2666667,   , 1440000
01/06/2009 05:02,   Product1,   1200,   Diners,   barbara,   Hyderabad,   India,   1/6/2009 02:41,   1/6/2009 07:52,   78.4666667,   17.3833333,   , 1440000
01/05/2009 00:46,   Product1,   1200,   Amex,   Lisa,   Gurgaon,   India,   1/2/2009 03:03,   1/27/2009 00:17,   77.0333333,   28.4666667,   , 1440000
01/12/2009 15:16,   Product1,   1200,   Visa,   Camille and Carmen,   Thorlakshofn,   Iceland,   1/12/2009 11:41,   1/28/2009 08:44,   -21.3666667,   63.85,   , 1440000
01/23/2009 08:00,   Product1,   1200,   Diners,   christina,   Chepel,   Hungary,   1/22/2009 09:55,   1/23/2009 12:59,   19.0833333,   47.4166667,   , 1440000
01/20/2009 08:08,   Product1,   1200,   Mastercard,   Aideen and Jonathan,   Kecskemet,   Hungary,   1/19/2009 05:49,   2/7/2009 01:12,   19.7833333,   46.9,   , 1440000
01/02/2009 08:31,   Product1,   1200,   Visa,   Line,   Budaors,   Hungary,   10/23/08 8:15,   2/22/2009 07:06,   18.9666667,   47.45,   , 1440000
01/30/2009 17:09,   Product1,   1200,   Mastercard,   Ana,   Hong Kong,   Hong Kong,   7/28/06 2:31,   2/4/2009 16:26,   114.15,   22.2833333,   , 1440000
01/12/2009 20:31,   Product1,   1200,   Visa,   Glen,   Atlantida,   Guatemala,   1/6/2009 16:53,   2/28/2009 14:39,   -90.4833333,   14.65,   , 1440000
01/28/2009 10:37,   Product1,   1200,   Visa,   Chevonne,   Athina,   Greece,   5/8/08 4:26,   2/24/2009 02:58,   23.7333333,   37.9833333,   , 1440000
01/05/2009 08:58,   Product2,   3600,   Mastercard,   Marcia,   Telgte,   Germany,   9/1/08 3:39,   1/14/2009 02:07,   7.9,   52.3333333,   , 12960000
01/12/2009 09:43,   Product1,   1200,   Diners,   Petra,   Bergen,   Germany,   1/7/2009 08:39,   1/15/2009 12:14,   6.5,   51.7166667,   , 1440000
01/11/2009 10:51,   Product1,   1200,   Mastercard,   Katherine,   Hofheim am Taunus,   Germany,   12/6/08 1:34,   1/18/2009 07:17,   8.45,   50.0833333,   , 1440000
01/08/2009 11:55,   Product2,   3600,   Visa,   Caren,   Braunschweig,   Germany,   1/3/2009 12:39,   1/19/2009 08:31,   10.5333333,   52.2666667,   , 12960000
01/01/2009 02:09,   Product1,   1200,   Mastercard,   Saraya,   Dresden,   Germany,   3/12/06 11:31,   1/20/2009 11:56,   13.75,   51.05,   , 1440000
01/04/2009 22:00,   Product2,   3600,   Amex,   Lucien,   Wiesbaden,   Germany,   1/4/2009 11:32,   1/22/2009 12:21,   8.25,   50.0833333,   , 12960000
